run,epoch,agent,time,state,reward
5,1,30,7,46,-1
5,1,31,6,47,-1
5,1,32,5,48,-1
5,1,33,4,55,-1
5,1,34,3,54,-1
5,1,35,2,51,-1
5,1,36,1,52,-1
5,1,1,37,16,-1
5,1,2,36,17,-1
5,1,3,35,86,-1
5,1,4,34,85,-1
5,1,5,33,84,-1
5,1,6,32,21,-1
5,1,7,31,22,-1
5,1,8,30,23,-1
5,1,9,29,80,-1
5,1,10,28,25,-1
5,1,11,27,26,-1
5,1,12,26,27,-1
5,1,13,25,28,-1
5,1,14,24,75,-1
5,1,15,23,30,-1
5,1,16,22,73,-1
5,1,17,21,72,-1
5,1,18,20,33,-1
5,1,19,19,34,-1
5,1,20,18,35,-1
5,1,21,17,68,-1
5,1,22,16,37,-1
5,1,23,15,66,-1
5,1,24,14,65,-1
5,1,25,13,40,-1
5,1,26,12,41,-1
5,1,27,11,62,-1
5,1,28,10,61,-1
5,1,29,9,60,-1
5,1,30,8,45,-1
5,1,31,7,46,-1
5,1,32,6,47,-1
5,1,33,5,56,-1
5,1,34,4,55,-1
5,1,35,3,50,-1
5,1,36,2,53,-1
5,1,37,1,52,-1
5,1,1,38,15,-1
5,1,2,37,16,-1
5,1,3,36,87,-1
5,1,4,35,86,-1
5,1,5,34,85,-1
5,1,6,33,20,-1
5,1,7,32,21,-1
5,1,8,31,22,-1
5,1,9,30,81,-1
5,1,10,29,24,-1
5,1,11,28,25,-1
5,1,12,27,26,-1
5,1,13,26,27,-1
5,1,14,25,76,-1
5,1,15,24,29,-1
5,1,16,23,74,-1
5,1,17,22,73,-1
5,1,18,21,32,-1
5,1,19,20,33,-1
5,1,20,19,34,-1
5,1,21,18,69,-1
5,1,22,17,36,-1
5,1,23,16,67,-1
5,1,24,15,66,-1
5,1,25,14,39,-1
5,1,26,13,40,-1
5,1,27,12,63,-1
5,1,28,11,62,-1
5,1,29,10,61,-1
5,1,30,9,44,-1
5,1,31,8,45,-1
5,1,32,7,46,-1
5,1,33,6,57,-1
5,1,34,5,56,-1
5,1,35,4,49,-1
5,1,36,3,54,-1
5,1,37,2,51,-1
5,1,38,1,52,-1
5,1,1,39,14,-1
5,1,2,38,15,-1
5,1,3,37,88,-1
5,1,4,36,87,-1
5,1,5,35,86,-1
5,1,6,34,19,-1
5,1,7,33,20,-1
5,1,8,32,21,-1
5,1,9,31,82,-1
5,1,10,30,23,-1
5,1,11,29,24,-1
5,1,12,28,25,-1
5,1,13,27,26,-1
5,1,14,26,77,-1
5,1,15,25,28,-1
5,1,16,24,75,-1
5,1,17,23,74,-1
5,1,18,22,31,-1
5,1,19,21,32,-1
5,1,20,20,33,-1
5,1,21,19,70,-1
5,1,22,18,35,-1
5,1,23,17,68,-1
5,1,24,16,67,-1
5,1,25,15,38,-1
5,1,26,14,39,-1
5,1,27,13,64,-1
5,1,28,12,63,-1
5,1,29,11,62,-1
5,1,30,10,43,-1
5,1,31,9,44,-1
5,1,32,8,45,-1
5,1,33,7,58,-1
5,1,34,6,57,-1
5,1,35,5,48,-1
5,1,36,4,55,-1
5,1,37,3,50,-1
5,1,38,2,53,-1
5,1,39,1,52,-1
5,1,1,40,13,-1
5,1,2,39,14,-1
5,1,3,38,89,-1
5,1,4,37,88,-1
5,1,5,36,87,-1
5,1,6,35,18,-1
5,1,7,34,19,-1
5,1,8,33,20,-1
5,1,9,32,83,-1
5,1,10,31,22,-1
5,1,11,30,23,-1
5,1,12,29,24,-1
5,1,13,28,25,-1
5,1,14,27,78,-1
5,1,15,26,27,-1
5,1,16,25,76,-1
5,1,17,24,75,-1
5,1,18,23,30,-1
5,1,19,22,31,-1
5,1,20,21,32,-1
5,1,21,20,71,-1
5,1,22,19,34,-1
5,1,23,18,69,-1
5,1,24,17,68,-1
5,1,25,16,37,-1
5,1,26,15,38,-1
5,1,27,14,65,-1
5,1,28,13,64,-1
5,1,29,12,63,-1
5,1,30,11,42,-1
5,1,31,10,43,-1
5,1,32,9,44,-1
5,1,33,8,59,-1
5,1,34,7,58,-1
5,1,35,6,47,-1
5,1,36,5,56,-1
5,1,37,4,49,-1
5,1,38,3,54,-1
5,1,39,2,53,-1
5,1,40,1,52,-1
5,1,1,41,12,-1
5,1,2,40,13,-1
5,1,3,39,90,-1
5,1,4,38,89,-1
5,1,5,37,88,-1
5,1,6,36,17,-1
5,1,7,35,18,-1
5,1,8,34,19,-1
5,1,9,33,84,-1
5,1,10,32,21,-1
5,1,11,31,22,-1
5,1,12,30,23,-1
5,1,13,29,24,-1
5,1,14,28,79,-1
5,1,15,27,26,-1
5,1,16,26,77,-1
5,1,17,25,76,-1
5,1,18,24,29,-1
5,1,19,23,30,-1
5,1,20,22,31,-1
5,1,21,21,72,-1
5,1,22,20,33,-1
5,1,23,19,70,-1
5,1,24,18,69,-1
5,1,25,17,36,-1
5,1,26,16,37,-1
5,1,27,15,66,-1
5,1,28,14,65,-1
5,1,29,13,64,-1
5,1,30,12,41,-1
5,1,31,11,42,-1
5,1,32,10,43,-1
5,1,33,9,60,-1
5,1,34,8,59,-1
5,1,35,7,46,-1
5,1,36,6,57,-1
5,1,37,5,48,-1
5,1,38,4,55,-1
5,1,39,3,54,-1
5,1,40,2,51,-1
5,1,41,1,52,-1
5,1,1,42,11,-1
5,1,2,41,12,-1
5,1,3,40,91,-1
5,1,4,39,90,-1
5,1,5,38,89,-1
5,1,6,37,16,-1
5,1,7,36,17,-1
5,1,8,35,18,-1
5,1,9,34,85,-1
5,1,10,33,20,-1
5,1,11,32,21,-1
5,1,12,31,22,-1
5,1,13,30,23,-1
5,1,14,29,80,-1
5,1,15,28,25,-1
5,1,16,27,78,-1
5,1,17,26,77,-1
5,1,18,25,28,-1
5,1,19,24,29,-1
5,1,20,23,30,-1
5,1,21,22,73,-1
5,1,22,21,32,-1
5,1,23,20,71,-1
5,1,24,19,70,-1
5,1,25,18,35,-1
5,1,26,17,36,-1
5,1,27,16,67,-1
5,1,28,15,66,-1
5,1,29,14,65,-1
5,1,30,13,40,-1
5,1,31,12,41,-1
5,1,32,11,42,-1
5,1,33,10,61,-1
5,1,34,9,60,-1
5,1,35,8,45,-1
5,1,36,7,58,-1
5,1,37,6,47,-1
5,1,38,5,56,-1
5,1,39,4,55,-1
5,1,40,3,50,-1
5,1,41,2,53,-1
5,1,42,1,52,-1
5,1,1,43,10,-1
5,1,2,42,11,-1
5,1,3,41,92,-1
5,1,4,40,91,-1
5,1,5,39,90,-1
5,1,6,38,15,-1
5,1,7,37,16,-1
5,1,8,36,17,-1
5,1,9,35,86,-1
5,1,10,34,19,-1
5,1,11,33,20,-1
5,1,12,32,21,-1
5,1,13,31,22,-1
5,1,14,30,81,-1
5,1,15,29,24,-1
5,1,16,28,79,-1
5,1,17,27,78,-1
5,1,18,26,27,-1
5,1,19,25,28,-1
5,1,20,24,29,-1
5,1,21,23,74,-1
5,1,22,22,31,-1
5,1,23,21,72,-1
5,1,24,20,71,-1
5,1,25,19,34,-1
5,1,26,18,35,-1
5,1,27,17,68,-1
5,1,28,16,67,-1
5,1,29,15,66,-1
5,1,30,14,39,-1
5,1,31,13,40,-1
5,1,32,12,41,-1
5,1,33,11,62,-1
5,1,34,10,61,-1
5,1,35,9,44,-1
5,1,36,8,59,-1
5,1,37,7,46,-1
5,1,38,6,57,-1
5,1,39,5,56,-1
5,1,40,4,49,-1
5,1,41,3,54,-1
5,1,42,2,53,-1
5,1,43,1,52,-1
5,1,1,44,9,-1
5,1,2,43,10,-1
5,1,3,42,93,-1
5,1,4,41,92,-1
5,1,5,40,91,-1
5,1,6,39,14,-1
5,1,7,38,15,-1
5,1,8,37,16,-1
5,1,9,36,87,-1
5,1,10,35,18,-1
5,1,11,34,19,-1
5,1,12,33,20,-1
5,1,13,32,21,-1
5,1,14,31,82,-1
5,1,15,30,23,-1
5,1,16,29,80,-1
5,1,17,28,79,-1
5,1,18,27,26,-1
5,1,19,26,27,-1
5,1,20,25,28,-1
5,1,21,24,75,-1
5,1,22,23,30,-1
5,1,23,22,73,-1
5,1,24,21,72,-1
5,1,25,20,33,-1
5,1,26,19,34,-1
5,1,27,18,69,-1
5,1,28,17,68,-1
5,1,29,16,67,-1
5,1,30,15,38,-1
5,1,31,14,39,-1
5,1,32,13,40,-1
5,1,33,12,63,-1
5,1,34,11,62,-1
5,1,35,10,43,-1
5,1,36,9,60,-1
5,1,37,8,45,-1
5,1,38,7,58,-1
5,1,39,6,57,-1
5,1,40,5,48,-1
5,1,41,4,55,-1
5,1,42,3,54,-1
5,1,43,2,51,-1
5,1,44,1,52,-1
5,1,1,45,8,-1
5,1,2,44,9,-1
5,1,3,43,94,-1
5,1,4,42,93,-1
5,1,5,41,92,-1
5,1,6,40,13,-1
5,1,7,39,14,-1
5,1,8,38,15,-1
5,1,9,37,88,-1
5,1,10,36,17,-1
5,1,11,35,18,-1
5,1,12,34,19,-1
5,1,13,33,20,-1
5,1,14,32,83,-1
5,1,15,31,22,-1
5,1,16,30,81,-1
5,1,17,29,80,-1
5,1,18,28,25,-1
5,1,19,27,26,-1
5,1,20,26,27,-1
5,1,21,25,76,-1
5,1,22,24,29,-1
5,1,23,23,74,-1
5,1,24,22,73,-1
5,1,25,21,32,-1
5,1,26,20,33,-1
5,1,27,19,70,-1
5,1,28,18,69,-1
5,1,29,17,68,-1
5,1,30,16,37,-1
5,1,31,15,38,-1
5,1,32,14,39,-1
5,1,33,13,64,-1
5,1,34,12,63,-1
5,1,35,11,42,-1
5,1,36,10,61,-1
5,1,37,9,44,-1
5,1,38,8,59,-1
5,1,39,7,58,-1
5,1,40,6,47,-1
5,1,41,5,56,-1
5,1,42,4,55,-1
5,1,43,3,50,-1
5,1,44,2,51,-1
5,1,45,1,52,-1
5,1,1,46,7,-1
5,1,2,45,8,-1
5,1,3,44,95,-1
5,1,4,43,94,-1
5,1,5,42,93,-1
5,1,6,41,12,-1
5,1,7,40,13,-1
5,1,8,39,14,-1
5,1,9,38,89,-1
5,1,10,37,16,-1
5,1,11,36,17,-1
5,1,12,35,18,-1
5,1,13,34,19,-1
5,1,14,33,84,-1
5,1,15,32,21,-1
5,1,16,31,82,-1
5,1,17,30,81,-1
5,1,18,29,24,-1
5,1,19,28,25,-1
5,1,20,27,26,-1
5,1,21,26,77,-1
5,1,22,25,28,-1
5,1,23,24,75,-1
5,1,24,23,74,-1
5,1,25,22,31,-1
5,1,26,21,32,-1
5,1,27,20,71,-1
5,1,28,19,70,-1
5,1,29,18,69,-1
5,1,30,17,36,-1
5,1,31,16,37,-1
5,1,32,15,38,-1
5,1,33,14,65,-1
5,1,34,13,64,-1
5,1,35,12,41,-1
5,1,36,11,62,-1
5,1,37,10,43,-1
5,1,38,9,60,-1
5,1,39,8,59,-1
5,1,40,7,46,-1
5,1,41,6,57,-1
5,1,42,5,56,-1
5,1,43,4,49,-1
5,1,44,3,50,-1
5,1,45,2,51,-1
5,1,46,1,52,-1
5,1,1,47,6,-1
5,1,2,46,7,-1
5,1,3,45,96,-1
5,1,4,44,95,-1
5,1,5,43,94,-1
5,1,6,42,11,-1
5,1,7,41,12,-1
5,1,8,40,13,-1
5,1,9,39,90,-1
5,1,10,38,15,-1
5,1,11,37,16,-1
5,1,12,36,17,-1
5,1,13,35,18,-1
5,1,14,34,85,-1
5,1,15,33,20,-1
5,1,16,32,83,-1
5,1,17,31,82,-1
5,1,18,30,23,-1
5,1,19,29,24,-1
5,1,20,28,25,-1
