run,epoch,agent,time,s1,s2,c,action,reward,overall_step,theta,std,Regret,name,num_agents,base
1,1,38,1,35,40,3935,40,0.0024793418668226075,39,0.0024918086931076306,65303.4183902794,1.2466826285023082e-5,Thompson Sampling,100,100
1,1,39,1,93,49,4893,49,2.0638163547861206,39,2.056580065555144,65303.4183902794,-0.007236289230976745,Thompson Sampling,100,100
1,1,40,1,42,54,5342,54,73.83688668429879,39,73.81784428277459,65303.4183902794,-0.019042401524203,Thompson Sampling,100,100
1,1,41,1,1,6,501,6,1.1878396816655699,39,1.1941254804436818,65303.4183902794,0.006285798778111973,Thompson Sampling,100,100
1,1,27,1,38,76,7538,76,10.36709042415568,40,10.34897282220896,65303.4183902794,-0.018117601946720185,Thompson Sampling,100,100
1,1,28,1,64,31,3064,31,10.632909135488411,40,10.574965951777695,65303.4183902794,-0.05794318371071583,Thompson Sampling,100,100
1,1,29,1,91,40,3991,40,0.016627977819762024,40,0.016690351953874614,65303.4183902794,6.237413411258955e-5,Thompson Sampling,100,100
1,1,30,1,95,53,5295,53,0.24288829634340697,40,0.24328273080898283,65303.4183902794,0.0003944344655758547,Thompson Sampling,100,100
1,1,31,1,22,59,5822,59,0.781732135857893,40,0.7892441904593042,65303.4183902794,0.007512054601411133,Thompson Sampling,100,100
1,1,32,1,35,46,4535,46,0.058301185940120584,40,0.05941288585759727,65303.4183902794,0.0011116999174766856,Thompson Sampling,100,100
1,1,33,1,82,61,6082,61,2.6637660318890295,40,2.662190180382589,65303.4183902794,-0.001575851506440351,Thompson Sampling,100,100
1,1,34,1,13,74,7313,74,0.8889951418156057,40,0.9029396806539813,65303.4183902794,0.013944538838375653,Thompson Sampling,100,100
1,1,35,1,85,23,2285,23,0.028074374341336972,40,0.028284168111210622,65303.4183902794,0.00020979376987365073,Thompson Sampling,100,100
1,1,36,1,74,48,4774,48,0.0005785964207509736,40,0.0005910973808619939,65303.4183902794,1.2500960111020342e-5,Thompson Sampling,100,100
1,1,37,1,87,79,7887,79,46.035348654014044,40,46.029794715931516,65303.4183902794,-0.0055539380825280205,Thompson Sampling,100,100
1,1,38,1,40,52,5140,52,0.09252100107610542,40,0.09156388999395046,65303.4183902794,-0.00095711108215496,Thompson Sampling,100,100
1,1,39,1,49,8,749,8,0.0023914939193397235,40,0.0023890979530252505,65303.4183902794,-2.3959663144729713e-6,Thompson Sampling,100,100
1,1,40,1,54,26,2554,26,5.6639800053256355,40,5.789123179834022,65303.4183902794,0.12514317450838686,Thompson Sampling,100,100
1,1,41,1,6,68,6706,68,20.255068415249422,40,19.907887990377326,65303.4183902794,-0.34718042487209644,Thompson Sampling,100,100
1,1,27,1,76,70,6976,70,90.46346044170446,41,92.35154871623848,65303.4183902794,1.8880882745340273,Thompson Sampling,100,100
1,1,28,1,31,89,8831,89,21.28412496585881,41,21.432659195394276,65303.4183902794,0.1485342295354677,Thompson Sampling,100,100
1,1,29,1,40,74,7340,74,0.05331524743193441,41,0.05363450338528836,65303.4183902794,0.0003192559533539488,Thompson Sampling,100,100
1,1,30,1,53,54,5353,54,0.01052858570220242,41,0.01072051564671782,65303.4183902794,0.00019192994451540032,Thompson Sampling,100,100
1,1,31,1,59,77,7659,77,0.453017431901666,41,0.44987119494171307,65303.4183902794,-0.0031462369599529194,Thompson Sampling,100,100
1,1,32,1,46,86,8546,86,5.550845979886029,41,5.532681229898165,65303.4183902794,-0.018164749987864326,Thompson Sampling,100,100
1,1,33,1,61,79,7861,79,0.0002541867247134268,41,0.0002546487602838174,65303.4183902794,4.6203557039061014e-7,Thompson Sampling,100,100
1,1,34,1,74,71,7074,71,0.1876309567835149,41,0.18822808057079557,65303.4183902794,0.0005971237872806623,Thompson Sampling,100,100
1,1,35,1,23,79,7823,79,0.004252665238911655,41,0.004292898757243493,65303.4183902794,4.023351833183728e-5,Thompson Sampling,100,100
1,1,36,1,48,24,2348,24,0.7221577457537676,41,0.7359752050607543,65303.4183902794,0.013817459306986746,Thompson Sampling,100,100
1,1,37,1,79,25,2479,25,1.5941072217600323,41,1.5929644725048218,65303.4183902794,-0.0011427492552105178,Thompson Sampling,100,100
1,1,38,1,52,97,9652,97,0.03955906269046611,41,0.03948524756658864,65303.4183902794,-7.381512387746869e-5,Thompson Sampling,100,100
1,1,39,1,8,47,4608,47,0.04202155527767358,41,0.04110889880405448,65303.4183902794,-0.0009126564736191001,Thompson Sampling,100,100
1,1,40,1,26,94,9326,94,2.8644541622128505,41,2.887155038797613,65303.4183902794,0.022700876584762497,Thompson Sampling,100,100
1,1,41,1,68,97,9668,97,10.266166169120787,41,10.306131447222112,65303.4183902794,0.03996527810132555,Thompson Sampling,100,100
1,1,42,1,1,67,6601,67,0.01536197338619552,41,0.015502441151485712,65303.4183902794,0.00014046776529019235,Thompson Sampling,100,100
1,1,29,1,74,46,4574,46,4.66857660835435,42,4.631619093041961,65303.4183902794,-0.036957515312388445,Thompson Sampling,100,100
1,1,30,1,54,64,6354,64,0.15005242263198543,42,0.14942203964604775,65303.4183902794,-0.0006303829859376775,Thompson Sampling,100,100
1,1,31,1,77,47,4677,47,6.184172108311984,42,6.168205851428445,65303.4183902794,-0.01596625688353903,Thompson Sampling,100,100
1,1,32,1,86,58,5786,58,6.713444190737607,42,6.694726918964935,65303.4183902794,-0.018717271772671573,Thompson Sampling,100,100
1,1,33,1,79,31,3079,31,0.15703704912471247,42,0.15498553514273689,65303.4183902794,-0.002051513981975589,Thompson Sampling,100,100
1,1,34,1,71,32,3171,32,0.0012121548775976885,42,0.0012150638453892804,65303.4183902794,2.9089677915919085e-6,Thompson Sampling,100,100
1,1,35,1,79,25,2479,25,1.6139937201579126,42,1.5929644725048218,65303.4183902794,-0.021029247653090888,Thompson Sampling,100,100
1,1,36,1,24,70,6924,70,5.143983708015279e-5,42,5.1516119337150994e-5,65303.4183902794,7.628225699820082e-8,Thompson Sampling,100,100
1,1,37,1,25,80,7925,80,0.5319188171796692,42,0.5355516086020194,65303.4183902794,0.00363279142235029,Thompson Sampling,100,100
1,1,38,1,97,2,197,2,151.6640687089149,42,152.20238854206497,65303.4183902794,0.5383198331500694,Thompson Sampling,100,100
1,1,39,1,47,65,6447,65,0.02371385392120074,42,0.02381655813431169,65303.4183902794,0.00010270421311094763,Thompson Sampling,100,100
1,1,40,1,94,16,1594,16,0.030349287974495594,42,0.030020979995036425,65303.4183902794,-0.0003283079794591699,Thompson Sampling,100,100
1,1,41,1,97,20,1997,20,57.528283204485575,42,56.99507981862649,65303.4183902794,-0.5332033858590819,Thompson Sampling,100,100
1,1,42,1,67,87,8667,87,7.0261617096434765,42,6.97847059191839,65303.4183902794,-0.04769111772508694,Thompson Sampling,100,100
1,1,43,1,1,40,3901,40,262.55021055192736,42,261.75037816487816,65303.4183902794,-0.7998323870492072,Thompson Sampling,100,100
1,1,29,1,46,98,9746,98,0.6594797190874493,43,0.6574314712556883,65303.4183902794,-0.002048247831760941,Thompson Sampling,100,100
1,1,30,1,64,65,6464,65,1.0104186942604456,43,0.9934337683890225,65303.4183902794,-0.016984925871423084,Thompson Sampling,100,100
1,1,31,1,47,26,2547,26,1.7378240697749439,43,1.7359606937784722,65303.4183902794,-0.0018633759964716834,Thompson Sampling,100,100
1,1,32,1,58,16,1558,16,10.26849249155849,43,10.18648066487193,65303.4183902794,-0.0820118266865606,Thompson Sampling,100,100
1,1,33,1,31,34,3331,34,15.27960817197186,43,15.381285861937963,65303.4183902794,0.10167768996610249,Thompson Sampling,100,100
1,1,34,1,32,75,7432,75,26.125240249632647,43,26.18237763926416,65303.4183902794,0.05713738963151371,Thompson Sampling,100,100
1,1,35,1,25,53,5225,53,127.65260739698529,43,128.6147018711367,65303.4183902794,0.9620944741514137,Thompson Sampling,100,100
1,1,36,1,70,91,9070,91,4.493918363820823,43,4.5222005324073,65303.4183902794,0.02828216858647714,Thompson Sampling,100,100
1,1,37,1,80,68,6780,68,0.20109846765985023,43,0.20260465326328136,65303.4183902794,0.0015061856034311316,Thompson Sampling,100,100
1,1,38,1,2,52,5102,52,0.4009372312939206,43,0.40029012102564854,65303.4183902794,-0.0006471102682720775,Thompson Sampling,100,100
1,1,39,1,65,10,965,10,11.287078212075215,43,11.3184034535763,65303.4183902794,0.03132524150108473,Thompson Sampling,100,100
1,1,40,1,16,79,7816,79,0.1262445902412915,43,0.1273930943701755,65303.4183902794,0.0011485041288840092,Thompson Sampling,100,100
1,1,41,1,20,82,8120,82,63.23514100680501,43,62.83023501569305,65303.4183902794,-0.4049059911119599,Thompson Sampling,100,100
1,1,42,1,87,45,4487,45,1047.0007686017607,43,1036.3806597634136,65303.4183902794,-10.62010883834705,Thompson Sampling,100,100
1,1,43,1,40,45,4440,45,38.82812960374278,43,38.57625568488657,65303.4183902794,-0.25187391885621224,Thompson Sampling,100,100
1,1,44,1,1,6,501,6,1.200666786967448,43,1.1941254804436818,65303.4183902794,-0.006541306523766277,Thompson Sampling,100,100
1,1,45,1,1,6,501,6,1.199359899481919,43,1.1941254804436818,65303.4183902794,-0.005234419038237181,Thompson Sampling,100,100
1,1,30,1,65,12,1165,12,0.033903331467246674,44,0.03422089525819266,65303.4183902794,0.00031756379094598913,Thompson Sampling,100,100
1,1,31,1,26,8,726,8,440.40126967982786,44,441.2033487915233,65303.4183902794,0.8020791116954342,Thompson Sampling,100,100
1,1,32,1,16,79,7816,79,0.12808332047365714,44,0.1273930943701755,65303.4183902794,-0.0006902261034816282,Thompson Sampling,100,100
1,1,33,1,34,4,334,4,0.08287604002585189,44,0.08324761501040821,65303.4183902794,0.00037157498455632487,Thompson Sampling,100,100
1,1,34,1,75,76,7575,76,47.57307789992453,44,48.44830329878607,65303.4183902794,0.875225398861545,Thompson Sampling,100,100
1,1,35,1,53,54,5353,54,0.010783226652110137,44,0.01072051564671782,65303.4183902794,-6.271100539231682e-5,Thompson Sampling,100,100
1,1,36,1,91,66,6591,66,0.24350389964020216,44,0.24411531232404973,65303.4183902794,0.0006114126838475675,Thompson Sampling,100,100
1,1,37,1,68,67,6668,67,9.372240405096829,44,9.347423867880117,65303.4183902794,-0.02481653721671151,Thompson Sampling,100,100
1,1,38,1,52,97,9652,97,0.039789788722851466,44,0.03948524756658864,65303.4183902794,-0.0003045411562628275,Thompson Sampling,100,100
1,1,39,1,10,91,9010,91,0.2884778736272327,44,0.28853354325597796,65303.4183902794,5.566962874525849e-5,Thompson Sampling,100,100
1,1,40,1,79,31,3079,31,0.15639677518655654,44,0.15498553514273689,65303.4183902794,-0.0014112400438196504,Thompson Sampling,100,100
1,1,41,1,82,87,8682,87,0.0035451084871343866,44,0.003510515753952899,65303.4183902794,-3.45927331814877e-5,Thompson Sampling,100,100
1,1,42,1,45,32,3145,32,35.3801883559606,44,35.46450006695602,65303.4183902794,0.08431171099542212,Thompson Sampling,100,100
1,1,43,1,45,61,6045,61,216780.4226436064,44,217147.0042196082,65303.4183902794,366.5815760018013,Thompson Sampling,100,100
1,1,44,1,6,68,6706,68,19.996020898528013,44,19.907887990377326,65303.4183902794,-0.08813290815068697,Thompson Sampling,100,100
1,1,45,1,6,86,8506,86,0.5512556968286568,44,0.5514658994188554,65303.4183902794,0.00021020259019854937,Thompson Sampling,100,100
1,1,31,1,8,4,308,4,1.9542650302164268,45,1.9443875495566976,65303.4183902794,-0.009877480659729265,Thompson Sampling,100,100
1,1,32,1,79,25,2479,25,1.5923666556006968,45,1.5929644725048218,65303.4183902794,0.0005978169041249703,Thompson Sampling,100,100
1,1,33,1,4,26,2504,26,0.004772069017984971,45,0.004836779280820472,65303.4183902794,6.471026283550157e-5,Thompson Sampling,100,100
1,1,34,1,76,62,6176,62,36.02590264481317,45,36.356398376919,65303.4183902794,0.33049573210583105,Thompson Sampling,100,100
1,1,35,1,54,99,9854,99,115.37679196951923,45,115.23180038055865,65303.4183902794,-0.14499158896057907,Thompson Sampling,100,100
1,1,36,1,66,2,166,2,1.9371041495810837,45,1.9293445191971625,65303.4183902794,-0.0077596303839211345,Thompson Sampling,100,100
1,1,37,1,67,89,8867,89,0.3506590160398193,45,0.35431337965076504,65303.4183902794,0.0036543636109457323,Thompson Sampling,100,100
1,1,38,1,97,44,4397,44,0.27373698107131683,45,0.27525246294300515,65303.4183902794,0.0015154818716883178,Thompson Sampling,100,100
1,1,39,1,91,52,5191,52,3.40631452850205,45,3.401189490581121,65303.4183902794,-0.00512503792092911,Thompson Sampling,100,100
1,1,40,1,31,40,3931,40,0.029707474696080143,45,0.029278323100876528,65303.4183902794,-0.0004291515952036147,Thompson Sampling,100,100
1,1,41,1,87,68,6787,68,10.895622647486482,45,10.941012960797284,65303.4183902794,0.045390313310802455,Thompson Sampling,100,100
1,1,42,1,32,10,932,10,4.225898159524508,45,4.283837670031736,65303.4183902794,0.05793951050722779,Thompson Sampling,100,100
1,1,43,1,61,85,8461,85,0.015028854514233301,45,0.015024407674934414,65303.4183902794,-4.446839298887298e-6,Thompson Sampling,100,100
1,1,44,1,68,67,6668,67,9.544463222191979,45,9.347423867880117,65303.4183902794,-0.19703935431186181,Thompson Sampling,100,100
1,1,45,1,86,25,2486,25,0.017273283077696405,45,0.01717549900102459,65303.4183902794,-9.77840766718148e-5,Thompson Sampling,100,100
1,1,32,1,25,95,9425,95,5.15573709314485,46,5.138784726613701,65303.4183902794,-0.016952366531149288,Thompson Sampling,100,100
1,1,33,1,26,81,8026,81,1.1560016398224693,46,1.1541786960990625,65303.4183902794,-0.0018229437234067447,Thompson Sampling,100,100
1,1,34,1,62,55,5462,55,4.076244499488788,46,4.093851794451291,65303.4183902794,0.01760729496250324,Thompson Sampling,100,100
1,1,35,1,99,65,6499,65,0.005693329553082585,46,0.005730053459085657,65303.4183902794,3.6723906003071835e-5,Thompson Sampling,100,100
1,1,36,1,2,60,5902,60,342.70169686471434,46,345.44264452324137,65303.4183902794,2.740947658527034,Thompson Sampling,100,100
1,1,37,1,89,16,1589,16,10.49833015520283,46,10.73525062177199,65303.4183902794,0.23692046656915977,Thompson Sampling,100,100
1,1,38,1,44,74,7344,74,0.023003308591167677,46,0.022784376617747796,65303.4183902794,-0.0002189319734198815,Thompson Sampling,100,100
1,1,39,1,52,27,2652,27,3.1349216171702676,46,3.1217939814509275,65303.4183902794,-0.01312763571934017,Thompson Sampling,100,100
1,1,40,1,40,65,6440,65,0.0007514278403477568,46,0.0007466694407571933,65303.4183902794,-4.758399590563543e-6,Thompson Sampling,100,100
1,1,41,1,68,97,9668,97,10.244808935934302,46,10.306131447222112,65303.4183902794,0.061322511287810855,Thompson Sampling,100,100
1,1,42,1,10,21,2010,21,2.467275960381336,46,2.4871278968096795,65303.4183902794,0.019851936428343375,Thompson Sampling,100,100
1,1,43,1,85,34,3385,34,0.006185636770267085,46,0.006156074401468118,65303.4183902794,-2.956236879896653e-5,Thompson Sampling,100,100
1,1,44,1,67,54,5367,54,41.548235087607935,46,40.9826375002127,65303.4183902794,-0.5655975873952386,Thompson Sampling,100,100
1,1,45,1,25,80,7925,80,0.540931928203594,46,0.5355516086020194,65303.4183902794,-0.00538031960157459,Thompson Sampling,100,100
1,1,46,1,1,4,301,4,3.594390979411801,46,3.586837454345676,65303.4183902794,-0.007553525066125388,Thompson Sampling,100,100
1,1,47,1,1,17,1601,17,0.2636388712049446,46,0.26194783824494616,65303.4183902794,-0.0016910329599984508,Thompson Sampling,100,100
1,1,33,1,81,37,3681,37,1064.2456533974832,47,1070.5806953861413,65303.4183902794,6.335041988658077,Thompson Sampling,100,100
1,1,34,1,55,65,6455,65,262.0088538441541,47,263.9085295958206,65303.4183902794,1.899675751666507,Thompson Sampling,100,100
1,1,35,1,65,12,1165,12,0.0338654326504366,47,0.03422089525819266,65303.4183902794,0.0003554626077560616,Thompson Sampling,100,100
1,1,36,1,60,17,1660,17,0.40917561947535774,47,0.4076807479959395,65303.4183902794,-0.001494871479418236,Thompson Sampling,100,100
1,1,37,1,16,95,9416,95,1.112488704374087,47,1.099505785184244,65303.4183902794,-0.012982919189842956,Thompson Sampling,100,100
1,1,38,1,74,61,6074,61,3.19294262169686,47,3.1554481369060534,65303.4183902794,-0.03749448479080675,Thompson Sampling,100,100
1,1,39,1,27,49,4827,49,6.618691033226493,47,6.630477126407683,65303.4183902794,0.011786093181190616,Thompson Sampling,100,100
1,1,40,1,65,44,4365,44,18.59716679018757,47,18.705637071927924,65303.4183902794,0.108470281740356,Thompson Sampling,100,100
1,1,41,1,97,78,7797,78,0.0015343813542584984,47,0.0015132346517796966,65303.4183902794,-2.114670247880179e-5,Thompson Sampling,100,100
1,1,42,1,21,30,2921,30,13.101172021151484,47,13.062048084971796,65303.4183902794,-0.03912393617968846,Thompson Sampling,100,100
1,1,43,1,34,69,6834,69,0.22706633353277528,47,0.22775792368284706,65303.4183902794,0.0006915901500717803,Thompson Sampling,100,100
1,1,44,1,54,4,354,4,8.81235067497051,47,8.765915693589669,65303.4183902794,-0.04643498138084112,Thompson Sampling,100,100
1,1,45,1,80,5,480,5,0.2724252795340692,47,0.27108144706552023,65303.4183902794,-0.0013438324685489667,Thompson Sampling,100,100
1,1,46,1,4,40,3904,40,0.003087928108400826,47,0.003093278125404197,65303.4183902794,5.350017003371253e-6,Thompson Sampling,100,100
1,1,47,1,17,10,917,10,11.21605194866597,47,11.188412172469477,65303.4183902794,-0.02763977619649438,Thompson Sampling,100,100
1,1,48,1,1,40,3901,40,259.80680338022455,47,261.75037816487816,65303.4183902794,1.943574784653606,Thompson Sampling,100,100
1,1,49,1,1,42,4101,42,0.13231003748318299,47,0.13167217583271545,65303.4183902794,-0.0006378616504675305,Thompson Sampling,100,100
1,1,50,1,1,67,6601,67,0.015343840481553917,47,0.015502441151485712,65303.4183902794,0.00015860066993179413,Thompson Sampling,100,100
1,1,36,1,17,87,8617,87,145.85306360510268,48,145.70540848852187,65303.4183902794,-0.14765511658080754,Thompson Sampling,100,100
1,1,37,1,95,25,2495,25,0.010001752864653346,48,0.010059395672867101,65303.4183902794,5.764280821375471e-5,Thompson Sampling,100,100
1,1,38,1,61,93,9261,93,0.9864256140328308,48,0.9838256649120567,65303.4183902794,-0.0025999491207741032,Thompson Sampling,100,100
1,1,39,1,49,17,1649,17,116.3096328333426,48,116.24903082589337,65303.4183902794,-0.0606020074492335,Thompson Sampling,100,100
1,1,40,1,44,17,1644,17,0.31239257995278497,48,0.31277951621563693,65303.4183902794,0.0003869362628519668,Thompson Sampling,100,100
1,1,41,1,78,43,4278,43,57.29541637780386,48,57.982443354350735,65303.4183902794,0.6870269765468748,Thompson Sampling,100,100
1,1,42,1,30,81,8030,81,0.00026780013929281595,48,0.0002677402033816032,65303.4183902794,-5.993591121274035e-8,Thompson Sampling,100,100
1,1,43,1,69,6,569,6,293.14907725605616,48,294.13086701229304,65303.4183902794,0.9817897562368785,Thompson Sampling,100,100
1,1,44,1,4,97,9604,97,0.11543157561867509,48,0.1146108133950737,65303.4183902794,-0.0008207622236013901,Thompson Sampling,100,100
1,1,45,1,5,64,6305,64,0.004560880712783938,48,0.004564443138777328,65303.4183902794,3.5624259933902253e-6,Thompson Sampling,100,100
1,1,46,1,40,15,1440,15,0.22786926520202763,48,0.23063411717401253,65303.4183902794,0.002764851971984894,Thompson Sampling,100,100
1,1,47,1,10,21,2010,21,2.4734595141143387,48,2.4871278968096795,65303.4183902794,0.013668382695340764,Thompson Sampling,100,100
1,1,48,1,40,88,8740,88,130.7263530105867,48,132.08503984181343,65303.4183902794,1.35868683122672,Thompson Sampling,100,100
1,1,49,1,42,8,742,8,4.538667068403307,48,4.525609050555673,65303.4183902794,-0.013058017847634495,Thompson Sampling,100,100
1,1,50,1,67,53,5267,53,2306.4665378875525,48,2285.4813283898425,65303.4183902794,-20.985209497710002,Thompson Sampling,100,100
1,1,51,1,1,67,6601,67,0.015411529812304373,48,0.015502441151485712,65303.4183902794,9.091133918133834e-5,Thompson Sampling,100,100
1,1,40,1,17,13,1217,13,86.7176271931911,49,87.31332717461375,65303.4183902794,0.5956999814226407,Thompson Sampling,100,100
1,1,41,1,43,55,5443,55,0.01868366688181444,49,0.018628614864041625,65303.4183902794,-5.505201777281435e-5,Thompson Sampling,100,100
1,1,42,1,81,67,6681,67,0.047391699032382086,49,0.046642860616321835,65303.4183902794,-0.0007488384160602504,Thompson Sampling,100,100
1,1,43,1,6,27,2606,27,0.8994930996867703,49,0.8973403893001269,65303.4183902794,-0.0021527103866433306,Thompson Sampling,100,100
1,1,44,1,97,68,6797,68,0.04400280986601078,49,0.043844173599220555,65303.4183902794,-0.00015863626679022552,Thompson Sampling,100,100
1,1,45,1,64,29,2864,29,110.67635502011646,49,110.46888467220364,65303.4183902794,-0.2074703479128175,Thompson Sampling,100,100
1,1,46,1,15,100,9915,100,8.556140733821179,49,8.641243496197047,65303.4183902794,0.08510276237586822,Thompson Sampling,100,100
1,1,47,1,21,93,9221,93,0.007371211931772634,49,0.007443479623693831,65303.4183902794,7.226769192119741e-5,Thompson Sampling,100,100
1,1,48,1,88,38,3788,38,0.4786529238352929,49,0.48489223242954893,65303.4183902794,0.006239308594256032,Thompson Sampling,100,100
1,1,49,1,8,80,7908,80,45.52320908029097,49,46.12213655922221,65303.4183902794,0.5989274789312447,Thompson Sampling,100,100
1,1,50,1,53,36,3553,36,11.415796504669661,49,11.157871753724235,65303.4183902794,-0.2579247509454259,Thompson Sampling,100,100
1,1,51,1,67,84,8367,84,5.408520160133392,49,5.346700574745609,65303.4183902794,-0.06181958538778343,Thompson Sampling,100,100
1,1,40,1,13,68,6713,68,0.6268574621230608,50,0.6300295238759082,65303.4183902794,0.003172061752847344,Thompson Sampling,100,100
1,1,41,1,55,51,5055,51,35.71100696087359,50,35.360756902186125,65303.4183902794,-0.3502500586874646,Thompson Sampling,100,100
1,1,42,1,67,84,8367,84,5.268224645743983,50,5.346700574745609,65303.4183902794,0.07847592900162592,Thompson Sampling,100,100
1,1,43,1,27,49,4827,49,6.568218453777123,50,6.630477126407683,65303.4183902794,0.062258672630560064,Thompson Sampling,100,100
1,1,44,1,68,67,6668,67,9.469528300265395,50,9.347423867880117,65303.4183902794,-0.12210443238527802,Thompson Sampling,100,100
1,1,45,1,29,12,1129,12,1.5407034512451676,50,1.561144903081009,65303.4183902794,0.02044145183584134,Thompson Sampling,100,100
1,1,46,1,100,22,2200,22,236.17149297188132,50,234.49121801482903,65303.4183902794,-1.6802749570522906,Thompson Sampling,100,100
1,1,47,1,93,78,7793,78,15.400086333089432,50,15.44505512057997,65303.4183902794,0.04496878749053934,Thompson Sampling,100,100
1,1,48,1,38,30,2938,30,0.008653452017139164,50,0.00874101820318596,65303.4183902794,8.756618604679675e-5,Thompson Sampling,100,100
1,1,49,1,80,53,5280,53,0.12498087442305275,50,0.12418167308686702,65303.4183902794,-0.0007992013361857314,Thompson Sampling,100,100
1,1,50,1,36,50,4936,50,112.03247615952704,50,111.95469246703571,65303.4183902794,-0.07778369249132311,Thompson Sampling,100,100
1,1,51,1,84,60,5984,60,6.570690671515151e6,50,6.524201608978683e6,65303.4183902794,-46489.0625364678,Thompson Sampling,100,100
1,1,40,1,68,80,7968,80,549.3507086395996,51,545.9176797427772,65303.4183902794,-3.4330288968224068,Thompson Sampling,100,100
1,1,41,1,51,87,8651,87,0.016616832316919867,51,0.016635549795255222,65303.4183902794,1.8717478335355392e-5,Thompson Sampling,100,100
1,1,42,1,84,49,4884,49,279.24935982320403,51,279.51538578802956,65303.4183902794,0.26602596482553054,Thompson Sampling,100,100
1,1,43,1,49,95,9449,95,0.06265306527633988,51,0.062424139235044855,65303.4183902794,-0.0002289260412950203,Thompson Sampling,100,100
1,1,44,1,67,53,5267,53,2279.8729038272627,51,2285.4813283898425,65303.4183902794,5.608424562579785,Thompson Sampling,100,100
1,1,45,1,12,88,8712,88,0.16267790242378669,51,0.1644383993189155,65303.4183902794,0.0017604968951288047,Thompson Sampling,100,100
1,1,46,1,22,31,3022,31,6.062859540007775,51,6.054959868140351,65303.4183902794,-0.007899671867424019,Thompson Sampling,100,100
1,1,47,1,78,87,8678,87,0.8216179471700056,51,0.8108496704560395,65303.4183902794,-0.010768276713966074,Thompson Sampling,100,100
1,1,48,1,30,81,8030,81,0.00026530422307987413,51,0.0002677402033816032,65303.4183902794,2.435980301729074e-6,Thompson Sampling,100,100
1,1,49,1,53,61,6053,61,0.00037469378797941723,51,0.0003730799942860958,65303.4183902794,-1.6137936933214333e-6,Thompson Sampling,100,100
1,1,50,1,50,74,7350,74,0.04740668569569102,51,0.04783365340159372,65303.4183902794,0.0004269677059026977,Thompson Sampling,100,100
1,1,51,1,60,48,4760,48,0.12487076614716364,51,0.12618557179200737,65303.4183902794,0.0013148056448437362,Thompson Sampling,100,100
1,1,52,1,1,32,3101,32,0.002423154511998806,51,0.0024202674926146754,65303.4183902794,-2.887019384130614e-6,Thompson Sampling,100,100
1,1,40,1,80,91,9080,91,0.7017734732556516,52,0.6875037896977197,65303.4183902794,-0.0142696835579319,Thompson Sampling,100,100
1,1,41,1,87,100,9987,100,1.5315978760428453,52,1.5252951037235003,65303.4183902794,-0.006302772319344951,Thompson Sampling,100,100
1,1,42,1,49,83,8249,83,755.6930608444648,52,757.0576985523938,65303.4183902794,1.3646377079290914,Thompson Sampling,100,100
1,1,43,1,95,37,3695,37,29.71718190336661,52,29.84079921987484,65303.4183902794,0.1236173165082306,Thompson Sampling,100,100
1,1,44,1,53,81,8053,81,21.328633773172147,52,21.34501117089158,65303.4183902794,0.016377397719434583,Thompson Sampling,100,100
1,1,45,1,88,63,6288,63,0.090732694225183,52,0.08979926544744611,65303.4183902794,-0.0009334287777368888,Thompson Sampling,100,100
1,1,46,1,31,34,3331,34,15.284538423929979,52,15.381285861937963,65303.4183902794,0.09674743800798424,Thompson Sampling,100,100
1,1,47,1,87,79,7887,79,46.344524527475016,52,46.029794715931516,65303.4183902794,-0.31472981154350066,Thompson Sampling,100,100
1,1,48,1,81,93,9281,93,13.1176803997689,52,13.171321747825194,65303.4183902794,0.053641348056293836,Thompson Sampling,100,100
1,1,49,1,61,84,8361,84,0.0033333260408185622,52,0.0033765056616976144,65303.4183902794,4.3179620879052125e-5,Thompson Sampling,100,100
1,1,50,1,74,71,7074,71,0.18751787687519703,52,0.18822808057079557,65303.4183902794,0.0007102036955985436,Thompson Sampling,100,100
1,1,51,1,48,47,4648,47,56.95262285156019,52,55.92487340899437,65303.4183902794,-1.0277494425658205,Thompson Sampling,100,100
1,1,52,1,32,96,9532,96,29.025838330825398,52,28.892280114478684,65303.4183902794,-0.13355821634671372,Thompson Sampling,100,100
1,1,41,1,100,95,9500,95,9.778999786205809,53,9.798450626412501,65303.4183902794,0.019450840206692632,Thompson Sampling,100,100
1,1,42,1,83,81,8083,81,12.560124106116632,53,12.475613635785578,65303.4183902794,-0.08451047033105397,Thompson Sampling,100,100
1,1,43,1,37,8,737,8,0.15830029346878555,53,0.15884825201022437,65303.4183902794,0.0005479585414388255,Thompson Sampling,100,100
1,1,44,1,81,67,6681,67,0.04642538094842863,53,0.046642860616321835,65303.4183902794,0.0002174796678932056,Thompson Sampling,100,100
1,1,45,1,63,55,5463,55,960.4594269030002,53,955.6041847684294,65303.4183902794,-4.855242134570858,Thompson Sampling,100,100
1,1,46,1,34,69,6834,69,0.22957116466741478,53,0.22775792368284706,65303.4183902794,-0.0018132409845677266,Thompson Sampling,100,100
1,1,47,1,79,25,2479,25,1.5949302837955441,53,1.5929644725048218,65303.4183902794,-0.0019658112907223746,Thompson Sampling,100,100
1,1,48,1,93,49,4893,49,2.092568683279714,53,2.056580065555144,65303.4183902794,-0.03598861772457029,Thompson Sampling,100,100
1,1,49,1,84,49,4884,49,279.15746741600555,53,279.51538578802956,65303.4183902794,0.35791837202401666,Thompson Sampling,100,100
